State,N,P,K,temperature,rainfall,ph,Crop,Yield
Chhattisgarh,48,24,98,30.06102952716912,121.548999296229,7.97,Wheat,7.61
Gujarat,69,89,41,37.89846144636125,106.16996694232715,8.01,Cotton,8.35
Odisha,41,69,18,30.208533925641564,217.20591728794474,7.89,Rice,10.36
Punjab,88,26,136,25.082683607504826,121.9300804595195,5.9,Wheat,7.93
Tamil Nadu,101,35,24,32.72338377561481,176.96842501349926,7.73,Maize,10.6
Haryana,39,61,48,28.205666033038334,97.31581834414541,8.49,Wheat,6.52
Karnataka,99,17,83,27.303219414543456,100.07973020049859,6.98,Maize,7.71
Karnataka,70,14,92,32.922168132476834,182.5081589416205,5.59,Maize,10.17
Haryana,39,80,40,22.95361037336005,65.05287210760139,6.63,Wheat,5.03
Goa,41,45,102,29.854619861936428,101.23733300496538,7.2,Sugarcane,6.84
Haryana,38,100,114,16.47748673242808,149.6877003793552,7.97,Wheat,6.9
Kerala,62,20,68,30.252681899735567,202.405432115053,8.32,Rice,10.34
West Bengal,22,86,76,25.433988124208867,332.4125305041997,5.82,Rice,12.96
Mizoram,39,53,36,22.27360702786062,230.60483495701075,7.43,Maize,9.93
West Bengal,60,42,136,31.38816558746644,233.39434209343736,6.61,Rice,11.34
West Bengal,53,69,33,30.613308534926126,211.58916996921693,5.92,Rice,10.47
Tripura,98,39,118,32.54392834407197,246.43878813839387,6.88,Rice,12.61
Arunachal Pradesh,24,78,123,32.722164979068666,128.41844127180576,5.7,Maize,7.6
Nagaland,77,81,23,32.78354838590322,249.2271177139059,7.11,Rice,12.3
Goa,59,100,123,22.249671762622803,121.18030849236547,5.93,Maize,7.04
Assam,51,49,129,25.980662658768537,298.19035001954074,6.84,Rice,12.56
Gujarat,90,65,148,37.70857257007599,72.57470685839164,6.36,Cotton,7.75
Manipur,27,76,19,33.52581632310562,65.9358356823575,7.78,Maize,5.87
Chhattisgarh,22,94,83,28.421956941604762,236.15158634845693,6.96,Rice,10.37
Gujarat,20,98,79,27.2867616022181,34.731034223937854,7.73,Cotton,4.17
Tamil Nadu,22,76,67,29.471260642991226,96.9240537752552,6.41,Maize,6.29
Andhra Pradesh,114,26,35,26.9093206322012,62.015005649230545,8.33,Wheat,6.83
Bihar,79,49,28,20.894143948487777,205.14828548401758,7.5,Wheat,9.82
Manipur,118,69,71,24.911986039360464,111.313382024172,7.98,Wheat,8.19
Rajasthan,63,52,65,25.639679413071676,220.30016708750895,5.55,Cotton,10.43
Sikkim,59,97,86,29.17437195585507,105.33670129809786,6.16,Wheat,7.26
Tripura,47,83,102,21.68056397298426,105.82708819849671,7.26,Wheat,6.28
Kerala,38,89,150,28.820630196023483,249.71373164912347,7.76,Rice,11.13
Sikkim,60,89,129,34.485477428657404,66.68265171881598,5.99,Cotton,6.65
Maharashtra,33,46,104,33.85407164874624,115.51565674683359,6.0,Cotton,7.51
Punjab,97,52,26,29.931068875748423,55.83387096538512,8.08,Wheat,6.61
Karnataka,34,54,99,26.07963468799073,176.39300235383962,8.35,Maize,8.58
Jharkhand,46,77,136,29.530537866176388,86.91042334005088,5.54,Maize,6.48
Madhya Pradesh,24,71,121,25.946067549089392,57.02570542119272,6.12,Rice,4.79
Haryana,56,12,80,27.886730564187317,119.09064074692003,6.81,Wheat,7.48
Sikkim,88,93,42,20.984128844182866,164.16702519947563,7.92,Cotton,8.78
Maharashtra,37,17,27,26.49053650245939,72.64188633370723,6.81,Cotton,5.57
Tripura,27,18,122,24.387533366289407,231.28501509718583,6.35,Maize,9.92
Odisha,59,84,143,26.43749199543592,199.83780415371658,6.12,Cotton,9.82
Assam,67,80,11,34.728821612245916,336.0516659314325,6.18,Rice,14.89
Mizoram,90,86,113,26.208698086065542,76.06798253624218,6.63,Rice,6.7
Arunachal Pradesh,83,18,71,28.291841758417622,243.88602408128276,7.12,Rice,11.81
Himachal Pradesh,91,16,36,27.64909929696409,91.60385670348379,6.69,Maize,7.33
Sikkim,109,51,75,33.744287673614544,167.93228244759464,6.91,Maize,10.59
Manipur,47,21,17,29.793656506635344,155.10036972229972,8.46,Rice,8.57
Odisha,40,34,135,22.69021694231791,112.39837603873342,6.41,Cotton,6.44
Maharashtra,63,25,93,30.959890419651817,67.94627334639637,8.1,Cotton,6.39
Manipur,83,100,94,30.70435446394474,55.89434786446055,7.53,Rice,6.41
Jharkhand,28,23,134,20.72066488849388,72.34134798250405,6.79,Maize,4.8
Gujarat,98,75,97,25.211170216983156,80.23843476536129,5.71,Cotton,6.89
Uttarakhand,75,39,88,26.97277844456271,186.93288816740133,5.82,Rice,9.81
Chhattisgarh,91,28,32,30.743990840140274,229.4973340923623,7.49,Sugarcane,11.78
Kerala,119,29,98,30.84617851443022,220.92293644308273,6.13,Rice,12.09
Rajasthan,112,61,57,23.816456105773028,128.5728525333987,7.3,Sugarcane,8.48
Meghalaya,75,29,125,28.300889538736847,161.97652239710084,6.33,Sugarcane,9.19
Kerala,48,80,87,29.345446604308467,270.247739631152,5.71,Rice,12.0
Assam,89,41,135,27.61750714875071,267.953673209532,6.49,Rice,12.58
Meghalaya,114,77,19,23.8741191500232,60.18587630679136,7.92,Maize,6.47
Karnataka,52,45,77,30.696273175802176,191.76117459840313,8.04,Maize,9.86
Tamil Nadu,98,27,137,32.354252583423396,135.8530139436947,6.09,Maize,9.27
Himachal Pradesh,81,70,30,28.52752774187833,175.94426033803842,6.99,Rice,9.75
Meghalaya,21,17,132,28.312173150636895,184.11867520922743,6.78,Sugarcane,8.77
Goa,67,95,107,22.03181782323331,78.512012708521,5.73,Rice,5.9
Telangana,41,12,18,31.8893985316815,137.36669832798978,7.6,Maize,8.13
Maharashtra,43,11,32,37.006336822432914,64.84822791000482,6.15,Cotton,6.51
Bihar,27,76,91,27.28409265314368,196.78050819110368,7.36,Rice,9.17
Gujarat,43,71,140,31.518119588690507,33.399486877018255,6.86,Cotton,5.01
Nagaland,38,42,110,33.876280736068814,181.27533323966514,7.49,Wheat,9.59
Arunachal Pradesh,78,71,116,25.611661500806004,249.49710604244518,6.45,Rice,11.61
Rajasthan,92,61,32,32.138091032221546,198.36678499076,5.69,Wheat,11.0
Rajasthan,57,87,150,32.75393640086325,120.55430300263656,6.01,Rice,8.03
Uttarakhand,34,78,107,33.84496475085401,217.4557060695276,7.31,Rice,10.59
Bihar,28,88,53,32.122731256467524,173.62609666303428,5.68,Rice,8.98
Bihar,92,19,140,21.777068680285005,209.93478105502282,5.53,Wheat,10.32
Maharashtra,117,75,98,37.169416789022755,101.72357478001314,7.08,Cotton,9.11
Assam,88,88,143,31.690633315016797,267.7098258852395,7.67,Rice,12.96
Telangana,56,72,90,31.0699589048949,131.90183969993927,6.21,Maize,8.18
Meghalaya,83,97,72,30.34056724954879,88.46978782555692,5.8,Maize,7.35
Arunachal Pradesh,99,47,120,32.66467025785615,145.0355678273491,7.45,Wheat,9.6
Odisha,82,49,143,33.400081292261746,120.321130097594,7.05,Maize,8.59
Uttar Pradesh,120,37,21,27.39459415282308,80.82281460875053,8.3,Wheat,7.56
Haryana,46,17,25,23.434145517134244,102.23202222545612,6.68,Wheat,6.33
Mizoram,20,21,65,26.81510443414219,78.60496534876596,5.95,Wheat,5.44
Jharkhand,64,95,146,24.74213893095683,180.49003735746248,6.41,Maize,9.17
West Bengal,23,85,80,33.50915364557834,218.73608706974312,8.07,Rice,10.37
Himachal Pradesh,23,42,45,32.235220648718716,92.69203923421954,8.01,Maize,6.46
Andhra Pradesh,111,25,106,25.933160041501562,114.72821655727205,5.99,Sugarcane,8.26
Punjab,73,50,54,21.756489626827552,108.10030726411367,8.08,Wheat,6.88
Uttarakhand,80,29,100,22.544682918275985,216.9628516174945,8.23,Sugarcane,10.36
Andhra Pradesh,88,48,84,31.124239236659314,85.77673804750353,5.98,Cotton,7.45
Karnataka,27,73,28,32.33443475893515,111.7802512461061,6.93,Maize,7.13
Assam,109,95,72,28.0453673202418,254.69930250513704,6.56,Rice,12.63
Uttarakhand,27,17,148,32.99235495240031,244.20618311319336,6.57,Maize,11.17
Chhattisgarh,31,52,61,23.496662037683095,67.49540083967598,6.27,Rice,4.99
Punjab,97,32,48,22.231463780070275,132.30264917012676,7.54,Wheat,8.13
Arunachal Pradesh,59,74,65,21.604666285861,192.38010147516152,8.38,Rice,9.11
Uttarakhand,47,56,127,33.195575386872385,135.10958407556257,7.75,Rice,8.31
Chhattisgarh,61,87,133,20.034162170731822,92.34779951181271,6.2,Sugarcane,5.99
Maharashtra,119,51,142,33.150339700638696,118.28830553587665,6.45,Cotton,9.24
Telangana,64,83,138,34.16710024875739,187.09854811904586,6.28,Maize,10.31
Meghalaya,108,42,78,26.109103539275676,144.30734335733445,8.1,Rice,9.1
West Bengal,103,29,135,29.5586085575198,270.1962238381271,6.05,Rice,13.12
Gujarat,29,25,51,32.11788943870408,80.19111429269478,7.92,Cotton,6.2
Maharashtra,81,38,43,36.69087936472785,79.84007873403596,7.0,Cotton,7.68
Mizoram,88,96,10,20.342597675406786,148.84095564838927,6.35,Wheat,8.26
Uttarakhand,22,28,13,24.97919413628363,200.51079696747504,5.94,Sugarcane,8.95
Meghalaya,93,14,22,26.45001362671938,159.24595567859095,8.32,Maize,9.28
Haryana,77,86,40,29.50880081401332,78.28241910272116,6.26,Wheat,6.84
Gujarat,57,23,37,33.78294127503872,56.36491880177422,7.79,Cotton,6.21
Kerala,107,38,51,29.865126321992634,299.00969338748257,6.87,Rice,14.1
West Bengal,69,11,25,25.871845843123864,266.1147333526971,6.11,Rice,11.95
Andhra Pradesh,32,13,52,22.824989414557315,57.71938353722239,6.28,Rice,4.65
Tamil Nadu,54,59,60,32.27601189277802,73.7320714001098,7.98,Maize,6.52
Arunachal Pradesh,98,65,26,33.49188477639864,245.61497545790147,7.46,Sugarcane,12.68
Assam,47,91,67,31.700966084171785,279.151538936601,6.79,Rice,12.48
Jharkhand,95,74,36,32.60990851308925,134.2199451783352,7.43,Sugarcane,9.19
Nagaland,32,10,62,27.63362288520685,52.74193483224416,7.54,Maize,4.99
Bihar,115,76,124,31.56556657386399,147.6310906871197,8.27,Wheat,9.89
Odisha,101,68,73,30.351898798395695,127.56284384872714,8.38,Maize,8.88
Gujarat,89,84,78,29.554686439962275,105.21060433301275,6.45,Cotton,7.89
Sikkim,38,11,62,24.96496602368302,153.49627493619573,6.03,Cotton,7.86
Mizoram,76,38,73,21.059945627595507,64.99888976147187,8.47,Wheat,5.58
Odisha,66,33,16,29.026869450131908,76.56660049624139,8.43,Wheat,6.52
Punjab,95,44,30,17.444398217822723,124.32886303713218,6.86,Wheat,7.37
Himachal Pradesh,57,96,22,30.989602735423134,230.6978170341031,6.7,Cotton,11.16
Bihar,90,43,87,24.246980843986115,176.3511869193389,5.97,Wheat,9.52
Tamil Nadu,54,25,78,32.40363052105165,76.32424928795021,7.36,Maize,6.61
Nagaland,101,89,101,30.214215081697432,242.53392099725244,5.95,Maize,12.32
Kerala,113,49,134,30.805605026813893,324.7037139373957,7.47,Rice,15.08
Andhra Pradesh,90,43,116,24.585816516908178,196.8296751421658,6.09,Cotton,10.16
Mizoram,68,35,99,29.245749587705156,89.69002756146244,6.36,Wheat,6.98
Maharashtra,51,48,31,29.241126195467793,81.67663410868445,8.05,Cotton,6.39
Uttarakhand,110,18,130,27.921508970335196,70.55706455020328,6.24,Rice,7.11
Tripura,20,82,83,34.15243092340151,220.01730834302634,6.72,Rice,10.42
Tamil Nadu,28,62,23,27.801065453396042,187.83505287989573,5.72,Maize,8.98
Bihar,101,75,81,34.47761864911092,70.61132962729994,6.78,Maize,7.59
Madhya Pradesh,99,61,44,24.12802492120586,61.97908781492796,8.22,Maize,6.25
Odisha,82,64,77,31.1971445349864,62.696187923906834,5.65,Wheat,6.64
Assam,56,67,137,34.839523151065436,242.30030324483806,6.84,Rice,11.87
Kerala,46,85,24,34.81190449418417,344.93974526710235,8.3,Rice,14.75
Rajasthan,89,20,44,27.68764437880617,217.71183736651417,5.93,Cotton,11.08
Bihar,99,46,40,33.38986618140757,87.43020601231342,7.44,Maize,7.94
Goa,79,20,103,22.231876266307097,205.56433813207067,6.43,Maize,9.97
Chhattisgarh,73,99,132,25.024061067522467,195.3573744477387,8.09,Sugarcane,9.82
Andhra Pradesh,83,52,45,32.0550599019609,206.11588159692164,7.69,Sugarcane,11.05
Tripura,107,13,89,30.77000498851472,163.12789452360636,7.93,Wheat,10.11
Maharashtra,75,46,35,27.314286437467963,32.707278335822664,7.29,Cotton,5.21
Haryana,105,27,101,15.349863636225137,85.684834360922,6.18,Wheat,6.21
Meghalaya,52,24,104,29.259998611100464,191.8023875583257,7.83,Sugarcane,9.72
Meghalaya,20,52,46,29.043653120304803,192.16363462446276,6.61,Rice,9.07
Chhattisgarh,25,13,19,29.060184332337556,229.1691061942403,8.12,Maize,10.28
Madhya Pradesh,113,41,134,29.207098157944554,236.52600937516866,6.82,Maize,12.28
Nagaland,74,36,78,21.496730172767496,63.49499467627517,7.66,Maize,5.53
Assam,77,74,99,34.19063751811598,286.80713429276403,6.83,Rice,13.56
Nagaland,21,27,46,27.246192670926035,190.8420202908141,7.76,Rice,8.87
Madhya Pradesh,63,43,119,31.570598037818797,223.60072075237701,7.42,Sugarcane,11.13
Meghalaya,49,12,121,34.862846091813665,174.41941387536679,5.69,Sugarcane,9.7
Andhra Pradesh,112,34,53,29.55489821854221,176.67242153446495,5.7,Rice,10.5
Maharashtra,23,38,90,32.098392596607425,56.819314855604276,6.39,Cotton,5.37
Punjab,47,67,13,18.042145447733645,97.57377392790727,7.9,Wheat,5.67
Himachal Pradesh,55,38,13,26.17277204911142,166.9304119096186,8.28,Wheat,8.73
Goa,97,19,25,23.00849729068233,124.03030348029797,6.22,Wheat,7.96
Tamil Nadu,36,66,107,29.673497671743785,144.16616679878263,8.07,Maize,8.01
Karnataka,75,12,89,34.31821434396315,126.28561932733159,7.23,Maize,8.72
Odisha,22,29,55,23.600255319723477,88.63488266770781,8.3,Rice,5.46
Andhra Pradesh,82,86,123,30.266656768142596,167.5693578804822,8.29,Cotton,9.69
Telangana,24,69,21,33.79802873411565,99.31842246333704,6.11,Maize,6.84
Telangana,38,82,72,32.934276218432494,159.69343945186523,6.49,Maize,8.84
Tripura,99,93,37,27.276102678187424,182.82085258670966,8.38,Cotton,10.19
Haryana,32,45,74,29.95138481871355,68.84298074975874,6.97,Wheat,5.7
Sikkim,120,48,111,29.097455597125155,123.42383626177525,8.32,Rice,9.01
Gujarat,49,83,27,33.63879126799363,34.92902968410501,7.57,Cotton,5.39
Meghalaya,51,43,119,32.39657938568405,101.0478309703584,7.97,Maize,7.29
Gujarat,79,18,72,35.07048600701063,57.256406642708555,6.19,Cotton,6.8
Tripura,75,35,49,28.171550324658924,149.46101645351942,7.72,Maize,8.8
Tamil Nadu,70,72,123,33.859290322370796,83.11393198866493,6.94,Maize,7.28
Kerala,63,32,116,31.80945781880065,311.79449289730513,8.31,Rice,13.79
Telangana,75,86,106,30.425453948440417,108.21829753217148,7.95,Maize,7.79
Himachal Pradesh,38,83,140,23.761888863298537,143.08720656453002,6.92,Sugarcane,7.43
Madhya Pradesh,40,11,43,29.940440764861794,54.35214517079234,8.24,Sugarcane,5.42
Gujarat,38,44,129,37.696210293569884,81.6491900593711,7.12,Cotton,6.98
Uttarakhand,21,15,148,29.238468612097964,165.750592077591,8.0,Maize,8.32
Kerala,116,75,37,26.839884824705774,318.45320779814165,8.29,Rice,14.56
Andhra Pradesh,115,26,90,22.225604006461577,164.74531294870326,6.64,Wheat,9.46
Tripura,43,43,102,26.333003022379177,202.4645987842191,6.79,Maize,9.57
Telangana,102,50,66,33.95774536850911,119.0299778204267,6.53,Maize,9.01
Assam,90,17,126,25.392889101646382,237.56866560984218,7.47,Rice,11.47
Goa,76,28,16,27.234526694018463,246.74570172994075,6.25,Cotton,11.65
Manipur,80,18,10,22.95894023585234,167.841237438489,8.05,Wheat,8.93
Chhattisgarh,109,14,93,24.689260844342545,111.27736816592675,8.27,Wheat,7.99
Sikkim,83,25,99,20.60501955658872,189.12819945684092,6.43,Rice,9.39
Uttarakhand,44,22,106,27.522236771385526,146.3395775514103,6.97,Maize,8.02
Maharashtra,84,45,38,35.84431159490518,65.95236219653172,6.58,Cotton,7.24
Bihar,120,72,114,31.744494678934544,202.08519381400401,6.71,Cotton,11.64
Andhra Pradesh,78,31,70,32.25385572859447,102.59351624970554,5.77,Rice,7.86
Kerala,73,87,43,27.411322610427604,300.90387652923846,8.47,Rice,13.23
Madhya Pradesh,45,63,99,29.95315590758382,114.87997709608386,7.04,Cotton,7.34
Meghalaya,95,94,67,27.61113998638474,137.5340105251678,6.95,Wheat,8.79
Kerala,81,91,33,33.36535776296296,347.3063385741617,6.89,Rice,15.38
Meghalaya,76,100,59,20.559714187081685,60.09938101944803,7.11,Sugarcane,5.38
Manipur,37,51,74,24.751963061982828,248.18170587663556,6.54,Sugarcane,10.66
Bihar,75,69,56,26.419250098603012,239.70423516606695,8.31,Rice,11.33
Jharkhand,60,52,20,33.658272386139735,129.39163822678515,5.77,Rice,8.45
Uttar Pradesh,53,59,115,23.139233347181417,86.78794143175983,6.41,Wheat,5.98
Gujarat,106,65,94,34.024115314565,89.88880455907348,7.6,Cotton,8.22
Tripura,116,31,40,20.176349862877004,57.25027277490449,6.87,Maize,6.06
Haryana,71,82,89,19.095303697891293,89.20983467061052,7.63,Wheat,6.01
Bihar,29,26,71,26.578087566408385,139.81092308525916,6.41,Cotton,7.43
Assam,118,67,43,31.267685015966368,325.18778399274976,7.35,Rice,15.24
Punjab,35,67,75,24.855970397037623,117.48868776636074,5.73,Wheat,6.71
Tripura,21,94,129,30.824816482967478,219.73995389943968,7.86,Rice,10.09
Bihar,30,87,23,24.744316834426133,172.89301266843304,6.27,Cotton,8.26
Telangana,87,90,22,25.90864873935854,85.88183721532059,6.17,Maize,6.91
Maharashtra,83,51,48,25.06621570840464,107.5830511812189,5.66,Cotton,7.39
Karnataka,114,30,133,25.581085103748276,134.57742934569438,6.23,Maize,8.88
Uttarakhand,47,62,65,22.367620970769387,74.19677004569533,8.01,Sugarcane,5.4
Bihar,55,17,18,32.35514431427502,99.00484236839938,6.97,Sugarcane,7.31
Rajasthan,108,83,94,23.607532010833,181.19805638145004,6.49,Maize,9.96
Kerala,90,18,53,30.22180971996526,245.06521112376942,6.13,Rice,12.17
Uttar Pradesh,70,46,77,26.125244215912485,115.07448055855531,8.28,Wheat,7.46
Chhattisgarh,35,33,97,31.91397993088019,81.21203142861631,5.56,Maize,6.33
Sikkim,93,87,11,30.567777270430245,158.93809281038432,7.44,Cotton,9.68
Tamil Nadu,70,48,103,32.35484568193035,64.54218413383273,7.51,Maize,6.57
Sikkim,105,42,134,30.704734521204507,219.46072753078235,7.56,Maize,11.75
Himachal Pradesh,28,26,86,20.632570619241225,188.5185939611254,7.68,Cotton,8.28
Rajasthan,74,42,74,22.049996208753722,131.04926300071267,6.93,Wheat,7.62
Gujarat,52,19,129,28.5919769415095,46.02253774938798,6.11,Cotton,5.28
Telangana,104,27,72,29.79314351276676,120.02825479874642,7.69,Maize,8.66
Maharashtra,87,83,81,36.90373158463225,90.12607093824249,8.47,Cotton,8.13
Uttar Pradesh,99,32,148,27.904936394621053,71.19903069904832,6.2,Wheat,6.91
Odisha,114,92,79,29.977407036444752,52.73214379543432,5.97,Sugarcane,6.86
Maharashtra,44,63,21,30.793902767049854,96.3004988175714,7.37,Cotton,6.85
Manipur,99,74,125,34.76863217170641,191.48215625830284,5.68,Sugarcane,11.2
Punjab,29,65,32,28.487247550933752,110.6348895566477,5.6,Wheat,6.75
West Bengal,48,89,34,30.68608313701273,305.7836853484173,6.03,Rice,13.2
Kerala,32,69,70,33.07133047285335,316.16644053211326,6.41,Rice,13.43
Bihar,97,83,14,32.74498091253423,56.36063601246492,6.32,Cotton,6.91
Odisha,116,42,26,27.253712485315756,62.65813427150773,6.3,Sugarcane,6.93
Andhra Pradesh,94,82,29,22.520221368155276,199.79413350735192,8.01,Cotton,10.13
Jharkhand,44,34,10,21.41701422761593,249.605413864572,8.43,Maize,10.51
West Bengal,78,78,41,31.015534628600847,296.86606294710344,5.68,Rice,13.57
West Bengal,97,56,109,33.26665569341888,331.9209096673781,6.86,Rice,15.22
Rajasthan,114,77,90,33.895738545333025,230.1459437564272,8.36,Sugarcane,12.57
Uttar Pradesh,66,41,95,17.81363422030927,95.98155970724403,7.63,Wheat,5.98
Arunachal Pradesh,33,17,135,31.630586322219038,155.45921884144707,7.58,Sugarcane,8.49
Maharashtra,65,29,14,31.418343913377576,33.14375586626642,6.05,Cotton,5.44
Karnataka,107,67,150,32.746795938143435,168.03019590102392,6.63,Maize,10.46
Sikkim,36,73,61,34.172154773946936,187.275477300483,5.97,Wheat,9.76
Mizoram,41,88,71,23.199502309854783,230.07373707472823,6.88,Sugarcane,10.04
Nagaland,117,50,130,33.29770201962027,205.35543702271693,6.46,Sugarcane,11.83
Haryana,71,20,97,17.65666176858712,95.88183468610245,7.5,Wheat,6.06
Mizoram,47,34,73,20.665374149565704,212.64421510958803,7.9,Wheat,9.39
Himachal Pradesh,108,19,94,24.53771454970626,135.06321806612198,6.89,Rice,8.67
Andhra Pradesh,52,52,112,31.701740402420356,162.15990516424426,5.89,Rice,9.07
Karnataka,33,19,58,28.809420096186713,186.16407510205403,6.76,Maize,9.13
Karnataka,88,63,109,28.876400632257123,77.52467893782024,7.5,Maize,6.97
Jharkhand,32,55,55,33.7905378597827,75.2941576312999,8.49,Cotton,6.28
Madhya Pradesh,72,85,52,24.375050361803535,69.76529786074309,6.04,Sugarcane,5.97
Uttarakhand,28,97,146,32.65769351454256,144.5700848638121,6.47,Cotton,8.16
Punjab,61,56,112,27.629909619487645,87.37941521189146,8.4,Wheat,6.6
Madhya Pradesh,52,97,86,23.373393581230992,109.48147053135702,6.0,Cotton,6.66
Uttarakhand,75,91,74,30.321537847341325,201.31813538699134,7.11,Cotton,10.57
Kerala,120,71,61,34.06080640413688,299.59547515969945,7.85,Rice,14.79
Manipur,114,52,84,23.725424667222747,65.64252974221213,7.94,Cotton,6.62
Manipur,73,45,104,20.042195770511768,110.53771512782455,6.8,Rice,6.78
West Bengal,76,56,105,29.672315590049408,269.3125700287467,7.24,Rice,12.57
Himachal Pradesh,81,21,56,24.710082204238443,206.12015679039436,5.74,Cotton,10.27
Punjab,42,33,18,29.236056171263524,136.38498342895392,8.03,Wheat,7.86
Assam,73,55,13,31.537801268805104,306.092888743093,7.49,Rice,13.8
Gujarat,73,16,50,31.964182143540302,95.69756224443464,6.96,Cotton,7.53
Odisha,35,77,87,32.02269461157343,159.24310186079495,5.97,Sugarcane,8.68
Himachal Pradesh,42,38,96,21.92934216535911,84.17394855933054,7.37,Wheat,5.56
West Bengal,101,30,150,33.32052273267653,329.6406834686796,5.94,Rice,15.24
Rajasthan,100,12,33,20.818273682959845,154.01644640074903,5.82,Wheat,8.7
Telangana,68,25,70,31.563941887834815,167.7173170714063,8.29,Maize,9.55
Manipur,100,95,43,21.24394793142499,74.7675534380891,8.16,Cotton,6.37
Meghalaya,35,42,127,32.57162841351916,130.42034237629719,7.47,Rice,7.87
Bihar,104,27,39,31.774748396109423,104.2080561026234,7.54,Wheat,8.38
Maharashtra,119,27,59,29.609891104903255,108.06649451608578,8.27,Cotton,8.58
Rajasthan,95,79,52,34.79572059989463,66.8748973338493,6.1,Rice,7.39
Maharashtra,99,82,14,33.6934320986445,104.69446678267641,6.74,Cotton,8.49
West Bengal,21,81,78,28.913686839506997,293.5414710378432,5.7,Rice,12.12
Chhattisgarh,81,98,142,25.70652137242391,214.72115273381215,6.64,Cotton,10.63
Assam,29,38,81,31.778400979482374,240.43265585842073,6.12,Rice,10.97
Karnataka,119,47,94,28.1823422390642,167.33812654497817,6.9,Maize,10.22
Jharkhand,27,66,131,30.194869989446666,139.92024801708152,7.29,Maize,7.76
Jharkhand,52,20,53,23.164902683930077,110.98203434036589,6.43,Rice,6.69
Kerala,113,63,41,33.49429778464893,306.31684921456616,6.31,Rice,14.8
Karnataka,81,42,68,28.876848353468077,155.4039449506871,7.09,Maize,9.17
Rajasthan,23,13,134,26.4320443022923,144.72600813400499,7.36,Cotton,7.44
West Bengal,103,72,50,29.06288084356178,296.86205734656363,8.13,Rice,13.87
West Bengal,41,13,110,25.230955809356523,235.48117626137974,8.06,Rice,10.41
Uttar Pradesh,33,82,110,18.414310355432715,95.62476475548165,7.5,Wheat,5.37
Andhra Pradesh,45,42,86,22.256739991015536,117.0529952504715,5.71,Rice,6.64
Kerala,31,14,107,27.541945614700303,236.15647697306645,7.55,Rice,10.46
Uttarakhand,57,55,61,32.80773795783111,114.8351429065464,5.81,Maize,7.87
Madhya Pradesh,65,88,58,26.930269408449853,74.70975096153462,7.07,Sugarcane,6.23
Nagaland,29,34,72,23.286340818258573,101.96880925603304,8.23,Wheat,5.97
Punjab,24,97,130,22.884911709281617,112.70001334216037,8.01,Wheat,6.15
Karnataka,104,88,66,30.36007737620846,50.63622423223115,7.34,Maize,6.64
Rajasthan,64,55,54,21.812678849257185,184.43145933165482,7.96,Maize,8.99
Goa,104,16,36,32.20784252055125,140.7415249460733,5.79,Rice,9.52
Meghalaya,113,49,16,28.10607886952012,170.61577479540443,8.15,Rice,10.19
Goa,66,61,11,22.077213829712175,213.41667705165457,6.95,Cotton,9.93
Karnataka,97,36,44,27.031247130866845,77.60780222768844,6.99,Maize,6.97
Mizoram,21,61,21,22.445100917963693,68.8928973684451,7.87,Rice,4.73
Arunachal Pradesh,32,39,62,28.598493664422083,177.8462577086077,7.73,Maize,8.84
Telangana,77,43,91,31.00370619968266,129.0312799764638,7.99,Maize,8.51
Sikkim,92,92,80,27.79761186968262,64.21385853878915,7.56,Maize,6.55
Chhattisgarh,67,42,43,25.57420271772122,228.86556790185176,6.13,Sugarcane,10.76
Bihar,73,13,119,34.45577530812717,163.80092593361135,5.81,Rice,9.82
Tripura,118,94,150,27.797883614754177,129.89894975492945,8.43,Sugarcane,9.04
Rajasthan,119,84,78,22.437317921746597,148.2119702419019,6.6,Wheat,9.07
